,Autor,Biografia,Novelas,link,Foto
632,Marcílio Moraes,"Nascido em Petrópolis, no Rio de Janeiro, em 27 de julho de 1944, Marcílio Moraes estudou Letras na Faculdade Nacional de Filosofia, mas formou-se mesmo em contestação política, no final dos anos 1960. Teve inúmeras profissões: professor, tradutor, jornalista, crítico de teatro, publicitário, revisor, dicionarista, etc.
Publicou seu primeiro conto em 1969, na revista Cadernos Brasileiros. No início da década de 1970, escreveu, sob pseudônimo, livros de bangue-bangue vendidos em bancas de jornal. Em 1974, começou a escrever para teatro: “O Ator Cara de Bolacha” (1974), “A Vaca Metafísica” (1975), “Correntes” (1976), “Sonata Sem Dó” (1977) e “Aracelli” (1979). Ganhou prêmios do Serviço Nacional de Teatro e prêmio de revelação de autor da APCA (Associação Paulista de Críticos de Arte).
Na década de 1980, passou a escrever novelas de televisão, onde iniciou como pupilo de dois grandes novelistas: Dias Gomes (em Roque Santeiro) e Lauro César Muniz (em Roda de Fogo). A partir da década de 2000, contratado da Record TV, escreveu algumas novelas solo, sendo a melhor Vidas Opostas.
",As Noivas de Copacabana,http://teledramaturgia.com.br/as-noivas-de-copacabana/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/marciliomoraes_logo.jpg
633,Marcílio Moraes,"Nascido em Petrópolis, no Rio de Janeiro, em 27 de julho de 1944, Marcílio Moraes estudou Letras na Faculdade Nacional de Filosofia, mas formou-se mesmo em contestação política, no final dos anos 1960. Teve inúmeras profissões: professor, tradutor, jornalista, crítico de teatro, publicitário, revisor, dicionarista, etc.
Publicou seu primeiro conto em 1969, na revista Cadernos Brasileiros. No início da década de 1970, escreveu, sob pseudônimo, livros de bangue-bangue vendidos em bancas de jornal. Em 1974, começou a escrever para teatro: “O Ator Cara de Bolacha” (1974), “A Vaca Metafísica” (1975), “Correntes” (1976), “Sonata Sem Dó” (1977) e “Aracelli” (1979). Ganhou prêmios do Serviço Nacional de Teatro e prêmio de revelação de autor da APCA (Associação Paulista de Críticos de Arte).
Na década de 1980, passou a escrever novelas de televisão, onde iniciou como pupilo de dois grandes novelistas: Dias Gomes (em Roque Santeiro) e Lauro César Muniz (em Roda de Fogo). A partir da década de 2000, contratado da Record TV, escreveu algumas novelas solo, sendo a melhor Vidas Opostas.
",Sonho Meu,http://teledramaturgia.com.br/sonho-meu/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/marciliomoraes_logo.jpg
634,Marcílio Moraes,"Nascido em Petrópolis, no Rio de Janeiro, em 27 de julho de 1944, Marcílio Moraes estudou Letras na Faculdade Nacional de Filosofia, mas formou-se mesmo em contestação política, no final dos anos 1960. Teve inúmeras profissões: professor, tradutor, jornalista, crítico de teatro, publicitário, revisor, dicionarista, etc.
Publicou seu primeiro conto em 1969, na revista Cadernos Brasileiros. No início da década de 1970, escreveu, sob pseudônimo, livros de bangue-bangue vendidos em bancas de jornal. Em 1974, começou a escrever para teatro: “O Ator Cara de Bolacha” (1974), “A Vaca Metafísica” (1975), “Correntes” (1976), “Sonata Sem Dó” (1977) e “Aracelli” (1979). Ganhou prêmios do Serviço Nacional de Teatro e prêmio de revelação de autor da APCA (Associação Paulista de Críticos de Arte).
Na década de 1980, passou a escrever novelas de televisão, onde iniciou como pupilo de dois grandes novelistas: Dias Gomes (em Roque Santeiro) e Lauro César Muniz (em Roda de Fogo). A partir da década de 2000, contratado da Record TV, escreveu algumas novelas solo, sendo a melhor Vidas Opostas.
",Irmãos Coragem (1995),http://teledramaturgia.com.br/irmaos-coragem-1995/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/marciliomoraes_logo.jpg
635,Marcílio Moraes,"Nascido em Petrópolis, no Rio de Janeiro, em 27 de julho de 1944, Marcílio Moraes estudou Letras na Faculdade Nacional de Filosofia, mas formou-se mesmo em contestação política, no final dos anos 1960. Teve inúmeras profissões: professor, tradutor, jornalista, crítico de teatro, publicitário, revisor, dicionarista, etc.
Publicou seu primeiro conto em 1969, na revista Cadernos Brasileiros. No início da década de 1970, escreveu, sob pseudônimo, livros de bangue-bangue vendidos em bancas de jornal. Em 1974, começou a escrever para teatro: “O Ator Cara de Bolacha” (1974), “A Vaca Metafísica” (1975), “Correntes” (1976), “Sonata Sem Dó” (1977) e “Aracelli” (1979). Ganhou prêmios do Serviço Nacional de Teatro e prêmio de revelação de autor da APCA (Associação Paulista de Críticos de Arte).
Na década de 1980, passou a escrever novelas de televisão, onde iniciou como pupilo de dois grandes novelistas: Dias Gomes (em Roque Santeiro) e Lauro César Muniz (em Roda de Fogo). A partir da década de 2000, contratado da Record TV, escreveu algumas novelas solo, sendo a melhor Vidas Opostas.
",Dona Flor e Seus Dois Maridos,http://teledramaturgia.com.br/dona-flor-e-seus-dois-maridos/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/marciliomoraes_logo.jpg
636,Marcílio Moraes,"Nascido em Petrópolis, no Rio de Janeiro, em 27 de julho de 1944, Marcílio Moraes estudou Letras na Faculdade Nacional de Filosofia, mas formou-se mesmo em contestação política, no final dos anos 1960. Teve inúmeras profissões: professor, tradutor, jornalista, crítico de teatro, publicitário, revisor, dicionarista, etc.
Publicou seu primeiro conto em 1969, na revista Cadernos Brasileiros. No início da década de 1970, escreveu, sob pseudônimo, livros de bangue-bangue vendidos em bancas de jornal. Em 1974, começou a escrever para teatro: “O Ator Cara de Bolacha” (1974), “A Vaca Metafísica” (1975), “Correntes” (1976), “Sonata Sem Dó” (1977) e “Aracelli” (1979). Ganhou prêmios do Serviço Nacional de Teatro e prêmio de revelação de autor da APCA (Associação Paulista de Críticos de Arte).
Na década de 1980, passou a escrever novelas de televisão, onde iniciou como pupilo de dois grandes novelistas: Dias Gomes (em Roque Santeiro) e Lauro César Muniz (em Roda de Fogo). A partir da década de 2000, contratado da Record TV, escreveu algumas novelas solo, sendo a melhor Vidas Opostas.
",Malhação 98,http://teledramaturgia.com.br/malhacao-98/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/marciliomoraes_logo.jpg
637,Marcílio Moraes,"Nascido em Petrópolis, no Rio de Janeiro, em 27 de julho de 1944, Marcílio Moraes estudou Letras na Faculdade Nacional de Filosofia, mas formou-se mesmo em contestação política, no final dos anos 1960. Teve inúmeras profissões: professor, tradutor, jornalista, crítico de teatro, publicitário, revisor, dicionarista, etc.
Publicou seu primeiro conto em 1969, na revista Cadernos Brasileiros. No início da década de 1970, escreveu, sob pseudônimo, livros de bangue-bangue vendidos em bancas de jornal. Em 1974, começou a escrever para teatro: “O Ator Cara de Bolacha” (1974), “A Vaca Metafísica” (1975), “Correntes” (1976), “Sonata Sem Dó” (1977) e “Aracelli” (1979). Ganhou prêmios do Serviço Nacional de Teatro e prêmio de revelação de autor da APCA (Associação Paulista de Críticos de Arte).
Na década de 1980, passou a escrever novelas de televisão, onde iniciou como pupilo de dois grandes novelistas: Dias Gomes (em Roque Santeiro) e Lauro César Muniz (em Roda de Fogo). A partir da década de 2000, contratado da Record TV, escreveu algumas novelas solo, sendo a melhor Vidas Opostas.
",Chiquinha Gonzaga,http://teledramaturgia.com.br/chiquinha-gonzaga/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/marciliomoraes_logo.jpg
638,Marcílio Moraes,"Nascido em Petrópolis, no Rio de Janeiro, em 27 de julho de 1944, Marcílio Moraes estudou Letras na Faculdade Nacional de Filosofia, mas formou-se mesmo em contestação política, no final dos anos 1960. Teve inúmeras profissões: professor, tradutor, jornalista, crítico de teatro, publicitário, revisor, dicionarista, etc.
Publicou seu primeiro conto em 1969, na revista Cadernos Brasileiros. No início da década de 1970, escreveu, sob pseudônimo, livros de bangue-bangue vendidos em bancas de jornal. Em 1974, começou a escrever para teatro: “O Ator Cara de Bolacha” (1974), “A Vaca Metafísica” (1975), “Correntes” (1976), “Sonata Sem Dó” (1977) e “Aracelli” (1979). Ganhou prêmios do Serviço Nacional de Teatro e prêmio de revelação de autor da APCA (Associação Paulista de Críticos de Arte).
Na década de 1980, passou a escrever novelas de televisão, onde iniciou como pupilo de dois grandes novelistas: Dias Gomes (em Roque Santeiro) e Lauro César Muniz (em Roda de Fogo). A partir da década de 2000, contratado da Record TV, escreveu algumas novelas solo, sendo a melhor Vidas Opostas.
",Essas Mulheres,http://teledramaturgia.com.br/essas-mulheres/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/marciliomoraes_logo.jpg
639,Marcílio Moraes,"Nascido em Petrópolis, no Rio de Janeiro, em 27 de julho de 1944, Marcílio Moraes estudou Letras na Faculdade Nacional de Filosofia, mas formou-se mesmo em contestação política, no final dos anos 1960. Teve inúmeras profissões: professor, tradutor, jornalista, crítico de teatro, publicitário, revisor, dicionarista, etc.
Publicou seu primeiro conto em 1969, na revista Cadernos Brasileiros. No início da década de 1970, escreveu, sob pseudônimo, livros de bangue-bangue vendidos em bancas de jornal. Em 1974, começou a escrever para teatro: “O Ator Cara de Bolacha” (1974), “A Vaca Metafísica” (1975), “Correntes” (1976), “Sonata Sem Dó” (1977) e “Aracelli” (1979). Ganhou prêmios do Serviço Nacional de Teatro e prêmio de revelação de autor da APCA (Associação Paulista de Críticos de Arte).
Na década de 1980, passou a escrever novelas de televisão, onde iniciou como pupilo de dois grandes novelistas: Dias Gomes (em Roque Santeiro) e Lauro César Muniz (em Roda de Fogo). A partir da década de 2000, contratado da Record TV, escreveu algumas novelas solo, sendo a melhor Vidas Opostas.
",Vidas Opostas,http://teledramaturgia.com.br/vidas-opostas/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/marciliomoraes_logo.jpg
640,Marcílio Moraes,"Nascido em Petrópolis, no Rio de Janeiro, em 27 de julho de 1944, Marcílio Moraes estudou Letras na Faculdade Nacional de Filosofia, mas formou-se mesmo em contestação política, no final dos anos 1960. Teve inúmeras profissões: professor, tradutor, jornalista, crítico de teatro, publicitário, revisor, dicionarista, etc.
Publicou seu primeiro conto em 1969, na revista Cadernos Brasileiros. No início da década de 1970, escreveu, sob pseudônimo, livros de bangue-bangue vendidos em bancas de jornal. Em 1974, começou a escrever para teatro: “O Ator Cara de Bolacha” (1974), “A Vaca Metafísica” (1975), “Correntes” (1976), “Sonata Sem Dó” (1977) e “Aracelli” (1979). Ganhou prêmios do Serviço Nacional de Teatro e prêmio de revelação de autor da APCA (Associação Paulista de Críticos de Arte).
Na década de 1980, passou a escrever novelas de televisão, onde iniciou como pupilo de dois grandes novelistas: Dias Gomes (em Roque Santeiro) e Lauro César Muniz (em Roda de Fogo). A partir da década de 2000, contratado da Record TV, escreveu algumas novelas solo, sendo a melhor Vidas Opostas.
",A Lei e o Crime,http://teledramaturgia.com.br/a-lei-e-o-crime/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/marciliomoraes_logo.jpg
641,Marcílio Moraes,"Nascido em Petrópolis, no Rio de Janeiro, em 27 de julho de 1944, Marcílio Moraes estudou Letras na Faculdade Nacional de Filosofia, mas formou-se mesmo em contestação política, no final dos anos 1960. Teve inúmeras profissões: professor, tradutor, jornalista, crítico de teatro, publicitário, revisor, dicionarista, etc.
Publicou seu primeiro conto em 1969, na revista Cadernos Brasileiros. No início da década de 1970, escreveu, sob pseudônimo, livros de bangue-bangue vendidos em bancas de jornal. Em 1974, começou a escrever para teatro: “O Ator Cara de Bolacha” (1974), “A Vaca Metafísica” (1975), “Correntes” (1976), “Sonata Sem Dó” (1977) e “Aracelli” (1979). Ganhou prêmios do Serviço Nacional de Teatro e prêmio de revelação de autor da APCA (Associação Paulista de Críticos de Arte).
Na década de 1980, passou a escrever novelas de televisão, onde iniciou como pupilo de dois grandes novelistas: Dias Gomes (em Roque Santeiro) e Lauro César Muniz (em Roda de Fogo). A partir da década de 2000, contratado da Record TV, escreveu algumas novelas solo, sendo a melhor Vidas Opostas.
",Ribeirão do Tempo,http://teledramaturgia.com.br/ribeirao-do-tempo/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/marciliomoraes_logo.jpg
642,Marcílio Moraes,"Nascido em Petrópolis, no Rio de Janeiro, em 27 de julho de 1944, Marcílio Moraes estudou Letras na Faculdade Nacional de Filosofia, mas formou-se mesmo em contestação política, no final dos anos 1960. Teve inúmeras profissões: professor, tradutor, jornalista, crítico de teatro, publicitário, revisor, dicionarista, etc.
Publicou seu primeiro conto em 1969, na revista Cadernos Brasileiros. No início da década de 1970, escreveu, sob pseudônimo, livros de bangue-bangue vendidos em bancas de jornal. Em 1974, começou a escrever para teatro: “O Ator Cara de Bolacha” (1974), “A Vaca Metafísica” (1975), “Correntes” (1976), “Sonata Sem Dó” (1977) e “Aracelli” (1979). Ganhou prêmios do Serviço Nacional de Teatro e prêmio de revelação de autor da APCA (Associação Paulista de Críticos de Arte).
Na década de 1980, passou a escrever novelas de televisão, onde iniciou como pupilo de dois grandes novelistas: Dias Gomes (em Roque Santeiro) e Lauro César Muniz (em Roda de Fogo). A partir da década de 2000, contratado da Record TV, escreveu algumas novelas solo, sendo a melhor Vidas Opostas.
",Fora de Controle,http://teledramaturgia.com.br/fora-de-controle/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/marciliomoraes_logo.jpg
643,Marcílio Moraes,"Nascido em Petrópolis, no Rio de Janeiro, em 27 de julho de 1944, Marcílio Moraes estudou Letras na Faculdade Nacional de Filosofia, mas formou-se mesmo em contestação política, no final dos anos 1960. Teve inúmeras profissões: professor, tradutor, jornalista, crítico de teatro, publicitário, revisor, dicionarista, etc.
Publicou seu primeiro conto em 1969, na revista Cadernos Brasileiros. No início da década de 1970, escreveu, sob pseudônimo, livros de bangue-bangue vendidos em bancas de jornal. Em 1974, começou a escrever para teatro: “O Ator Cara de Bolacha” (1974), “A Vaca Metafísica” (1975), “Correntes” (1976), “Sonata Sem Dó” (1977) e “Aracelli” (1979). Ganhou prêmios do Serviço Nacional de Teatro e prêmio de revelação de autor da APCA (Associação Paulista de Críticos de Arte).
Na década de 1980, passou a escrever novelas de televisão, onde iniciou como pupilo de dois grandes novelistas: Dias Gomes (em Roque Santeiro) e Lauro César Muniz (em Roda de Fogo). A partir da década de 2000, contratado da Record TV, escreveu algumas novelas solo, sendo a melhor Vidas Opostas.
",Plano Alto,http://teledramaturgia.com.br/plano-alto/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/marciliomoraes_logo.jpg
